,SEASON,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG
0,2015-16,21500002.0,84.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,1.0,3.0,35.0,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15.0,-145.0,67.0,1.0,0.0
0,2015-16,21500002.0,201.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,7.0,47.0,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,50.0,26.0,1.0,1.0
0,2015-16,21500002.0,360.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,4.0,59.0,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11.0,114.0,-6.0,1.0,1.0
0,2015-16,21500002.0,367.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,4.0,9.0,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16.0,48.0,159.0,1.0,1.0
0,2015-16,21500002.0,371.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,3.0,34.0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19.0,27.0,190.0,1.0,0.0
0,2015-16,21500002.0,392.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,1.0,13.0,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8.0,63.0,61.0,1.0,0.0
0,2015-16,21500002.0,398.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,0.0,52.0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13.0,-137.0,8.0,1.0,0.0
0,2015-16,21500002.0,419.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,11.0,3.0,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24.0,-243.0,43.0,1.0,0.0
0,2015-16,21500002.0,423.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,10.0,44.0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15.0,-117.0,105.0,1.0,0.0
0,2015-16,21500006.0,80.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,1.0,2.0,18.0,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-24.0,3.0,1.0,1.0
0,2015-16,21500006.0,110.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,1.0,0.0,30.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,6.0,247.0,1.0,0.0
0,2015-16,21500006.0,112.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,1.0,0.0,9.0,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18.0,-150.0,115.0,1.0,1.0
0,2015-16,21500006.0,114.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,1.0,0.0,0.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28.0,97.0,272.0,1.0,0.0
0,2015-16,21500006.0,119.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,11.0,35.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-130.0,234.0,1.0,1.0
0,2015-16,21500006.0,346.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,4.0,29.0,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,6.0,43.0,1.0,1.0
0,2015-16,21500006.0,367.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,2.0,40.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-160.0,205.0,1.0,1.0
0,2015-16,21500006.0,391.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,0.0,29.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-130.0,214.0,1.0,0.0
0,2015-16,21500006.0,432.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,8.0,52.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-212.0,126.0,1.0,0.0
0,2015-16,21500025.0,101.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,1.0,2.0,7.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-140.0,210.0,1.0,0.0
0,2015-16,21500025.0,108.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,1.0,1.0,35.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,-14.0,269.0,1.0,1.0
0,2015-16,21500025.0,116.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,1.0,0.0,27.0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16.0,140.0,85.0,1.0,0.0
0,2015-16,21500025.0,135.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,10.0,53.0,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,61.0,-1.0,1.0,1.0
0,2015-16,21500025.0,147.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,9.0,43.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27.0,123.0,242.0,1.0,0.0
0,2015-16,21500025.0,324.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,5.0,10.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27.0,-30.0,272.0,1.0,0.0
0,2015-16,21500043.0,118.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,1.0,0.0,58.0,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,71.0,16.0,1.0,0.0
0,2015-16,21500043.0,124.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,1.0,0.0,11.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-150.0,190.0,1.0,0.0
0,2015-16,21500043.0,148.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,10.0,35.0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,15.0,-1.0,1.0,1.0
0,2015-16,21500043.0,158.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,9.0,31.0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,14.0,-1.0,1.0,0.0
0,2015-16,21500043.0,163.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,8.0,57.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,145.0,198.0,1.0,0.0
0,2015-16,21500043.0,379.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,0.0,24.0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10.0,60.0,85.0,1.0,0.0
0,2015-16,21500043.0,412.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,10.0,19.0,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16.0,-160.0,16.0,1.0,1.0
0,2015-16,21500043.0,419.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,9.0,16.0,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,33.0,38.0,1.0,1.0
0,2015-16,21500043.0,431.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,7.0,59.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,153.0,198.0,1.0,0.0
0,2015-16,21500043.0,437.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,7.0,20.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Back Court(BC),Back Court Shot,41.0,-14.0,414.0,1.0,0.0
0,2015-16,21500043.0,443.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,6.0,24.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,135.0,218.0,1.0,0.0
0,2015-16,21500053.0,95.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,1.0,0.0,57.0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16.0,-163.0,28.0,1.0,0.0
0,2015-16,21500053.0,114.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,11.0,10.0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17.0,143.0,106.0,1.0,0.0
0,2015-16,21500053.0,118.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,10.0,50.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-158.0,203.0,1.0,1.0
0,2015-16,21500053.0,233.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,0.0,1.0,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,30.0,125.0,282.0,1.0,1.0
0,2015-16,21500053.0,327.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,2.0,59.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-119.0,228.0,1.0,1.0
0,2015-16,21500053.0,329.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,2.0,36.0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,19.0,11.0,1.0,1.0
0,2015-16,21500053.0,363.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,11.0,14.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,151.0,203.0,1.0,0.0
0,2015-16,21500053.0,401.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,7.0,42.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29.0,159.0,247.0,1.0,1.0
0,2015-16,21500070.0,151.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,10.0,21.0,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,112.0,229.0,1.0,1.0
0,2015-16,21500070.0,183.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,7.0,52.0,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-25.0,21.0,1.0,1.0
0,2015-16,21500070.0,189.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,6.0,53.0,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,-9.0,77.0,1.0,0.0
0,2015-16,21500070.0,242.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,2.0,35.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,112.0,214.0,1.0,0.0
0,2015-16,21500070.0,365.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,2.0,12.0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,1.0,1.0,1.0,0.0
0,2015-16,21500070.0,371.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,1.0,48.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,96.0,228.0,1.0,0.0
0,2015-16,21500070.0,385.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,0.0,25.0,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,51.0,36.0,1.0,1.0
0,2015-16,21500070.0,392.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,11.0,15.0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,14.0,-1.0,1.0,1.0
0,2015-16,21500085.0,97.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,1.0,2.0,59.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,-14.0,247.0,1.0,1.0
0,2015-16,21500085.0,100.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,1.0,2.0,25.0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-6.0,31.0,1.0,0.0
0,2015-16,21500085.0,115.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,1.0,0.0,59.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,43.0,247.0,1.0,1.0
0,2015-16,21500085.0,256.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,0.0,34.0,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,28.0,252.0,1.0,0.0
0,2015-16,21500085.0,419.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,10.0,14.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-89.0,229.0,1.0,0.0
0,2015-16,21500085.0,424.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,9.0,49.0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,28.0,56.0,1.0,0.0
0,2015-16,21500085.0,437.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,9.0,3.0,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,6.0,7.0,1.0,1.0
0,2015-16,21500085.0,447.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,7.0,46.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,99.0,224.0,1.0,0.0
0,2015-16,21500085.0,451.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,7.0,4.0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,20.0,0.0,1.0,1.0
0,2015-16,21500100.0,113.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,1.0,2.0,30.0,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,12.0,-71.0,100.0,1.0,1.0
0,2015-16,21500100.0,144.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,1.0,0.0,8.0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14.0,94.0,106.0,1.0,0.0
0,2015-16,21500100.0,155.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,11.0,28.0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,15.0,2.0,1.0,0.0
0,2015-16,21500100.0,401.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,2.0,23.0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8.0,-34.0,75.0,1.0,0.0
0,2015-16,21500100.0,456.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,10.0,15.0,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,30.0,51.0,1.0,1.0
0,2015-16,21500100.0,507.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,4.0,57.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,117.0,232.0,1.0,0.0
0,2015-16,21500100.0,512.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,4.0,23.0,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19.0,-76.0,178.0,1.0,1.0
0,2015-16,21500100.0,548.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,2.0,34.0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,15.0,16.0,1.0,0.0
0,2015-16,21500132.0,395.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,1.0,0.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-163.0,190.0,1.0,0.0
0,2015-16,21500132.0,411.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,0.0,0.0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14.0,-133.0,67.0,1.0,0.0
0,2015-16,21500174.0,94.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,1.0,1.0,44.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,223.0,124.0,1.0,1.0
0,2015-16,21500174.0,125.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,10.0,14.0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,32.0,16.0,1.0,1.0
0,2015-16,21500174.0,132.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,9.0,50.0,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-29.0,2.0,1.0,0.0
0,2015-16,21500174.0,136.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,9.0,29.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,50.0,254.0,1.0,1.0
0,2015-16,21500174.0,383.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,0.0,43.0,Made Shot,Pullup Bank shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16.0,141.0,85.0,1.0,1.0
0,2015-16,21500174.0,404.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,10.0,38.0,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-19.0,3.0,1.0,0.0
0,2015-16,21500174.0,457.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,6.0,7.0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-4.0,7.0,1.0,1.0
0,2015-16,21500273.0,66.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,1.0,4.0,38.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-165.0,203.0,1.0,0.0
0,2015-16,21500273.0,100.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,1.0,1.0,13.0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17.0,-102.0,141.0,1.0,0.0
0,2015-16,21500273.0,231.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,1.0,50.0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,19.0,43.0,1.0,0.0
0,2015-16,21500330.0,117.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,9.0,56.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,115.0,237.0,1.0,1.0
0,2015-16,21500330.0,132.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,8.0,20.0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,9.0,2.0,1.0,1.0
0,2015-16,21500330.0,135.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,7.0,47.0,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-7.0,18.0,1.0,1.0
0,2015-16,21500330.0,354.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,1.0,35.0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-11.0,0.0,1.0,0.0
0,2015-16,21500330.0,371.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,0.0,2.0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,16.0,9.0,1.0,0.0
0,2015-16,21500330.0,392.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,9.0,47.0,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,-12.0,46.0,1.0,0.0
0,2015-16,21500330.0,405.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,8.0,36.0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,15.0,13.0,1.0,0.0
0,2015-16,21500330.0,432.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,5.0,55.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-153.0,193.0,1.0,0.0
0,2015-16,21500330.0,465.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,1.0,48.0,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22.0,222.0,-6.0,1.0,0.0
0,2015-16,21500348.0,104.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,1.0,0.0,50.0,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16.0,-78.0,144.0,1.0,0.0
0,2015-16,21500348.0,123.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,11.0,0.0,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-232.0,-10.0,1.0,0.0
0,2015-16,21500348.0,382.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,0.0,36.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,40.0,247.0,1.0,0.0
0,2015-16,21500348.0,385.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,3.0,0.0,11.0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,-25.0,47.0,1.0,0.0
0,2015-16,21500348.0,394.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,11.0,40.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,143.0,200.0,1.0,1.0
0,2015-16,21500348.0,406.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,10.0,9.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,91.0,234.0,1.0,1.0
0,2015-16,21500348.0,441.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,6.0,28.0,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,19.0,2.0,1.0,1.0
0,2015-16,21500348.0,451.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,4.0,49.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,6.0,247.0,1.0,0.0
0,2015-16,21500348.0,472.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,3.0,33.0,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,40.0,2.0,1.0,1.0
0,2015-16,21500348.0,484.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,2.0,42.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,105.0,219.0,1.0,1.0
0,2015-16,21500348.0,501.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,0.0,40.0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,20.0,16.0,1.0,1.0
0,2015-16,21500361.0,162.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,9.0,22.0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-25.0,-6.0,1.0,0.0
0,2015-16,21500361.0,172.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,8.0,11.0,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17.0,73.0,154.0,1.0,1.0
0,2015-16,21500361.0,180.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,7.0,16.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,155.0,198.0,1.0,0.0
0,2015-16,21500361.0,198.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,6.0,0.0,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,232.0,-5.0,1.0,0.0
0,2015-16,21500377.0,129.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,10.0,47.0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11.0,-110.0,-5.0,1.0,0.0
0,2015-16,21500377.0,178.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,7.0,25.0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,168.0,198.0,1.0,1.0
0,2015-16,21500377.0,186.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,2.0,6.0,25.0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,11.0,9.0,1.0,0.0
0,2015-16,21500377.0,392.0,201166.0,Aaron Brooks,1610612741.0,Chicago Bulls,4.0,10.0,48.0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,30.0,267.0,1.0,0.0
